hour,demand,solar_prod,wind_prod,battery_soc,effective_demand,solar_strategy,wind_strategy,grid_purchased
8254,95.672736025,0.0,42.88693333333328,0.05,95.672736025,hide_information,honest,52.785802691666724
8255,97.69975922500001,0.0,32.361999999999995,0.05,97.69975922500001,hide_information,honest,65.33775922500001
8256,55.795794699999995,0.0,46.66499999999999,0.05,55.795794699999995,hide_information,honest,9.130794700000003
8257,36.500733325,0.0,74.83763333333356,0.2321002750395844,36.500733325,deception,honest,0.0
8258,36.53586815,0.0,80.23350000000023,0.2875,1.9368158924789611,hide_information,honest,0.0
8259,36.569244575,0.0,82.1945000000001,0.3325302917105263,0.0,hide_information,honest,0.0
8260,36.946028325,0.0,86.49643333333353,0.37557751105263154,0.0,hide_information,honest,0.0
8261,56.063428699999996,0.0,89.17466666666691,0.34991961631578944,6.063428699999996,hide_information,honest,0.0
8262,95.97625109999998,0.0,90.14430000000029,0.29655995385394873,45.976251099999985,hide_information,honest,0.0
8263,112.00299100000001,0.0,90.72219999999984,0.17143660110318795,65.15659976774975,hide_information,honest,0.0
8264,104.07615725,0.0044443333333333,89.3001999999998,0.0894318461414596,81.00320304039428,hide_information,honest,0.0
8265,85.35676047500002,0.7604,88.35436666666692,0.10343777055308512,77.86470970812269,hide_information,honest,0.0
8266,104.0791481,3.0043666666666664,87.4210000000002,0.06427074166666669,93.92597169491383,honest,deception,6.504971694913621
8267,106.010792075,65.68916700000001,88.78653333333341,0.2875,103.29935115833332,honest,deception,14.512817824999914
8268,104.200864725,340.0208356666657,88.85373333333362,0.2875,59.075864725,honest,honest,0.0
8269,85.3944034,392.6616383333328,88.34489999999992,0.2875,40.2694034,honest,honest,0.0
8270,85.39644642500001,196.238335,89.33883333333338,0.2875,40.27144642500001,honest,honest,0.0
8271,85.36407240000001,10.111400333333332,89.54526666666683,0.2875,40.23907240000001,honest,honest,0.0
8272,111.8711568,4.405733333333333,88.76813333333324,0.1755316218666662,66.7461568,hide_information,honest,0.0
8273,114.53344555,0.1631333333333333,86.3748000000002,0.05023246500000001,90.68243739533341,hide_information,honest,4.19344406199987
