id;name;geoid;geoname;value;datetime
1159;Generación medida Eólica terrestre;;;8431.193;2025-07-05T01:00:00+02:00
1159;Generación medida Eólica terrestre;;;8315.451;2025-07-05T02:00:00+02:00
1159;Generación medida Eólica terrestre;;;8600.072;2025-07-05T03:00:00+02:00
1159;Generación medida Eólica terrestre;;;7226.459;2025-07-05T04:00:00+02:00
1159;Generación medida Eólica terrestre;;;6868.797;2025-07-05T05:00:00+02:00
1159;Generación medida Eólica terrestre;;;6377.299;2025-07-05T06:00:00+02:00
1159;Generación medida Eólica terrestre;;;6133.56;2025-07-05T07:00:00+02:00
1159;Generación medida Eólica terrestre;;;4764.528;2025-07-05T08:00:00+02:00
1159;Generación medida Eólica terrestre;;;3538.479;2025-07-05T09:00:00+02:00
1159;Generación medida Eólica terrestre;;;3272.551;2025-07-05T10:00:00+02:00
1159;Generación medida Eólica terrestre;;;2860.153;2025-07-05T11:00:00+02:00
1159;Generación medida Eólica terrestre;;;2739.34;2025-07-05T12:00:00+02:00
1159;Generación medida Eólica terrestre;;;2891.957;2025-07-05T13:00:00+02:00
1159;Generación medida Eólica terrestre;;;3208.684;2025-07-05T14:00:00+02:00
1159;Generación medida Eólica terrestre;;;3660.445;2025-07-05T15:00:00+02:00
1159;Generación medida Eólica terrestre;;;4105.919;2025-07-05T16:00:00+02:00
1159;Generación medida Eólica terrestre;;;5510.571;2025-07-05T17:00:00+02:00
1159;Generación medida Eólica terrestre;;;6827.798;2025-07-05T18:00:00+02:00
1159;Generación medida Eólica terrestre;;;8001.521;2025-07-05T19:00:00+02:00
1159;Generación medida Eólica terrestre;;;9285.921;2025-07-05T20:00:00+02:00
1159;Generación medida Eólica terrestre;;;9048.682;2025-07-05T21:00:00+02:00
1159;Generación medida Eólica terrestre;;;9535.247;2025-07-05T22:00:00+02:00
1159;Generación medida Eólica terrestre;;;9333.646;2025-07-05T23:00:00+02:00
1159;Generación medida Eólica terrestre;;;8261.179;2025-07-06T00:00:00+02:00
1159;Generación medida Eólica terrestre;;;7185.061;2025-07-06T01:00:00+02:00
1159;Generación medida Eólica terrestre;;;6109.343;2025-07-06T02:00:00+02:00
1159;Generación medida Eólica terrestre;;;5496.97;2025-07-06T03:00:00+02:00
1159;Generación medida Eólica terrestre;;;5474.42;2025-07-06T04:00:00+02:00
1159;Generación medida Eólica terrestre;;;5081.513;2025-07-06T05:00:00+02:00
1159;Generación medida Eólica terrestre;;;4306.733;2025-07-06T06:00:00+02:00
1159;Generación medida Eólica terrestre;;;3731.237;2025-07-06T07:00:00+02:00
1159;Generación medida Eólica terrestre;;;2733.115;2025-07-06T08:00:00+02:00
1159;Generación medida Eólica terrestre;;;1703.528;2025-07-06T09:00:00+02:00
1159;Generación medida Eólica terrestre;;;1277.517;2025-07-06T10:00:00+02:00
1159;Generación medida Eólica terrestre;;;1248.73;2025-07-06T11:00:00+02:00
1159;Generación medida Eólica terrestre;;;1233.511;2025-07-06T12:00:00+02:00
1159;Generación medida Eólica terrestre;;;1471.557;2025-07-06T13:00:00+02:00
1159;Generación medida Eólica terrestre;;;1953.325;2025-07-06T14:00:00+02:00
1159;Generación medida Eólica terrestre;;;2578.596;2025-07-06T15:00:00+02:00
1159;Generación medida Eólica terrestre;;;3415.201;2025-07-06T16:00:00+02:00
1159;Generación medida Eólica terrestre;;;4321.484;2025-07-06T17:00:00+02:00
1159;Generación medida Eólica terrestre;;;5911.135;2025-07-06T18:00:00+02:00
1159;Generación medida Eólica terrestre;;;7154.768;2025-07-06T19:00:00+02:00
1159;Generación medida Eólica terrestre;;;7963.108;2025-07-06T20:00:00+02:00
1159;Generación medida Eólica terrestre;;;8118.263;2025-07-06T21:00:00+02:00
1159;Generación medida Eólica terrestre;;;7626.226;2025-07-06T22:00:00+02:00
1159;Generación medida Eólica terrestre;;;7357.41;2025-07-06T23:00:00+02:00
1159;Generación medida Eólica terrestre;;;7231.933;2025-07-07T00:00:00+02:00
1159;Generación medida Eólica terrestre;;;6862.16;2025-07-07T01:00:00+02:00
1159;Generación medida Eólica terrestre;;;6561.12;2025-07-07T02:00:00+02:00
1159;Generación medida Eólica terrestre;;;6383.428;2025-07-07T03:00:00+02:00
1159;Generación medida Eólica terrestre;;;6241.587;2025-07-07T04:00:00+02:00
1159;Generación medida Eólica terrestre;;;6123.686;2025-07-07T05:00:00+02:00
1159;Generación medida Eólica terrestre;;;6019.109;2025-07-07T06:00:00+02:00
1159;Generación medida Eólica terrestre;;;5704.349;2025-07-07T07:00:00+02:00
1159;Generación medida Eólica terrestre;;;5260.782;2025-07-07T08:00:00+02:00
1159;Generación medida Eólica terrestre;;;5000.217;2025-07-07T09:00:00+02:00
1159;Generación medida Eólica terrestre;;;4436.92;2025-07-07T10:00:00+02:00
1159;Generación medida Eólica terrestre;;;4162.747;2025-07-07T11:00:00+02:00
1159;Generación medida Eólica terrestre;;;4770.573;2025-07-07T12:00:00+02:00
1159;Generación medida Eólica terrestre;;;5472.975;2025-07-07T13:00:00+02:00
1159;Generación medida Eólica terrestre;;;6428.747;2025-07-07T14:00:00+02:00
1159;Generación medida Eólica terrestre;;;7272.007;2025-07-07T15:00:00+02:00
1159;Generación medida Eólica terrestre;;;7430.745;2025-07-07T16:00:00+02:00
1159;Generación medida Eólica terrestre;;;8110.884;2025-07-07T17:00:00+02:00
1159;Generación medida Eólica terrestre;;;9022.362;2025-07-07T18:00:00+02:00
1159;Generación medida Eólica terrestre;;;11461.873;2025-07-07T19:00:00+02:00
1159;Generación medida Eólica terrestre;;;12610.021;2025-07-07T20:00:00+02:00
1159;Generación medida Eólica terrestre;;;12723.775;2025-07-07T21:00:00+02:00
1159;Generación medida Eólica terrestre;;;13346.981;2025-07-07T22:00:00+02:00
1159;Generación medida Eólica terrestre;;;13562.619;2025-07-07T23:00:00+02:00
1159;Generación medida Eólica terrestre;;;13571.951;2025-07-08T00:00:00+02:00
1159;Generación medida Eólica terrestre;;;13375.205;2025-07-08T01:00:00+02:00
1159;Generación medida Eólica terrestre;;;13132.088;2025-07-08T02:00:00+02:00
1159;Generación medida Eólica terrestre;;;12729.336;2025-07-08T03:00:00+02:00
1159;Generación medida Eólica terrestre;;;12584.786;2025-07-08T04:00:00+02:00
1159;Generación medida Eólica terrestre;;;11999.532;2025-07-08T05:00:00+02:00
1159;Generación medida Eólica terrestre;;;11354.107;2025-07-08T06:00:00+02:00
